InvoiceID,SubscriptionID,CustomerID,InvoiceDate,InvoiceAmount,PaymentDate,PaymentStatus
INV0070975,SUB004862,CU004862,2025-06-01,155.34,2025-06-01,Paid
INV0070976,SUB004862,CU004862,2025-07-01,155.34,2025-07-01,Paid
INV0070977,SUB004862,CU004862,2025-08-01,155.34,,Failed
INV0070978,SUB004862,CU004862,2025-09-01,155.34,2025-09-06,Paid
INV0070979,SUB004862,CU004862,2025-10-01,155.34,2025-10-01,Paid
INV0070980,SUB004862,CU004862,2025-11-01,155.34,2025-11-01,Paid
INV0070981,SUB004862,CU004862,2025-12-01,155.34,2025-12-01,Paid
INV0070982,SUB004862,CU004862,2026-01-01,155.34,2026-01-01,Paid
INV0070983,SUB004862,CU004862,2026-02-01,155.34,2026-02-02,Paid
INV0070984,SUB004862,CU004862,2026-03-01,155.34,2026-03-11,Paid
INV0070985,SUB004862,CU004862,2026-04-01,155.34,2026-04-01,Paid
INV0070986,SUB004862,CU004862,2026-05-01,155.34,2026-05-01,Paid
INV0070987,SUB004862,CU004862,2026-06-01,155.34,2026-06-01,Paid
INV0070988,SUB004862,CU004862,2026-07-01,155.34,2026-07-16,Paid
INV0070989,SUB004862,CU004862,2026-08-01,155.34,2026-08-01,Paid
INV0070990,SUB004863,CU004863,2023-06-01,1520.4,2023-06-05,Paid
INV0070991,SUB004863,CU004863,2024-06-01,1520.4,2024-06-03,Paid
INV0070992,SUB004863,CU004863,2025-06-01,1520.4,2025-06-01,Paid
INV0070993,SUB004863,CU004863,2026-06-01,1520.4,2026-06-13,Paid
INV0070994,SUB004864,CU004864,2023-01-01,717.12,2023-01-01,Paid
INV0070995,SUB004864,CU004864,2024-01-01,717.12,2024-01-01,Paid
INV0070996,SUB004864,CU004864,2025-01-01,717.12,2025-01-01,Paid
INV0070997,SUB004864,CU004864,2026-01-01,717.12,2026-01-08,Paid
INV0070998,SUB004865,CU004865,2023-04-01,16436.64,2023-04-01,Paid
INV0070999,SUB004865,CU004865,2024-04-01,16436.64,2024-04-07,Paid
INV0071000,SUB004865,CU004865,2025-04-01,16436.64,2025-04-01,Paid
INV0071001,SUB004866,CU004866,2026-01-01,693.72,2026-01-06,Paid
INV0071002,SUB004867,CU004867,2022-07-01,53.49,,Failed
INV0071003,SUB004867,CU004867,2022-08-01,53.49,2022-08-09,Paid
INV0071004,SUB004867,CU004867,2022-09-01,53.49,2022-09-03,Paid
INV0071005,SUB004867,CU004867,2022-10-01,53.49,2022-10-08,Paid
INV0071006,SUB004867,CU004867,2022-11-01,53.49,2022-11-11,Paid
INV0071007,SUB004867,CU004867,2022-12-01,53.49,,Failed
INV0071008,SUB004867,CU004867,2023-01-01,53.49,2023-01-03,Paid
INV0071009,SUB004867,CU004867,2023-02-01,53.49,2023-02-09,Paid
INV0071010,SUB004867,CU004867,2023-03-01,53.49,2023-03-07,Paid
INV0071011,SUB004867,CU004867,2023-04-01,53.49,2023-04-05,Paid
INV0071012,SUB004867,CU004867,2023-05-01,53.49,2023-05-01,Paid
INV0071013,SUB004867,CU004867,2023-06-01,53.49,2023-06-13,Paid
INV0071014,SUB004867,CU004867,2023-07-01,53.49,2023-07-01,Paid
INV0071015,SUB004867,CU004867,2023-08-01,53.49,2023-08-01,Paid
INV0071016,SUB004867,CU004867,2023-09-01,53.49,2023-09-01,Paid
INV0071017,SUB004867,CU004867,2023-10-01,53.49,2023-10-06,Paid
INV0071018,SUB004867,CU004867,2023-11-01,53.49,2023-11-10,Paid
INV0071019,SUB004867,CU004867,2023-12-01,53.49,2023-12-16,Paid
INV0071020,SUB004867,CU004867,2024-01-01,53.49,2024-01-01,Paid
INV0071021,SUB004867,CU004867,2024-02-01,53.49,2024-02-09,Paid
INV0071022,SUB004867,CU004867,2024-03-01,53.49,2024-03-01,Paid
INV0071023,SUB004867,CU004867,2024-04-01,53.49,2024-04-05,Paid
INV0071024,SUB004867,CU004867,2024-05-01,53.49,2024-05-01,Paid
INV0071025,SUB004867,CU004867,2024-06-01,53.49,2024-06-16,Paid
INV0071026,SUB004867,CU004867,2024-07-01,53.49,2024-07-20,Paid
INV0071027,SUB004867,CU004867,2024-08-01,53.49,2024-08-05,Paid
INV0071028,SUB004867,CU004867,2024-09-01,53.49,2024-09-21,Paid
INV0071029,SUB004867,CU004867,2024-10-01,53.49,2024-10-01,Paid
INV0071030,SUB004867,CU004867,2024-11-01,53.49,2024-11-02,Paid
INV0071031,SUB004867,CU004867,2024-12-01,53.49,2024-12-03,Paid
INV0071032,SUB004867,CU004867,2025-01-01,53.49,2025-01-06,Paid
INV0071033,SUB004867,CU004867,2025-02-01,53.49,2025-02-03,Paid
INV0071034,SUB004867,CU004867,2025-03-01,53.49,2025-03-05,Paid
INV0071035,SUB004867,CU004867,2025-04-01,53.49,2025-04-22,Paid
INV0071036,SUB004867,CU004867,2025-05-01,53.49,,Failed
INV0071037,SUB004867,CU004867,2025-06-01,53.49,2025-06-09,Paid
INV0071038,SUB004868,CU004868,2022-12-01,59.92,2022-12-01,Paid
INV0071039,SUB004868,CU004868,2023-01-01,59.92,2023-01-01,Paid
INV0071040,SUB004868,CU004868,2023-02-01,59.92,2023-02-01,Paid
INV0071041,SUB004868,CU004868,2023-03-01,59.92,2023-03-01,Paid
INV0071042,SUB004868,CU004868,2023-04-01,59.92,2023-04-05,Paid
INV0071043,SUB004868,CU004868,2023-05-01,59.92,2023-05-10,Paid
INV0071044,SUB004868,CU004868,2023-06-01,59.92,2023-06-03,Paid
INV0071045,SUB004868,CU004868,2023-07-01,59.92,2023-07-02,Paid
INV0071046,SUB004868,CU004868,2023-08-01,59.92,2023-08-02,Paid
INV0071047,SUB004868,CU004868,2023-09-01,59.92,2023-09-05,Paid
INV0071048,SUB004868,CU004868,2023-10-01,59.92,2023-10-10,Paid
INV0071049,SUB004868,CU004868,2023-11-01,59.92,2023-11-01,Paid
INV0071050,SUB004868,CU004868,2023-12-01,59.92,2023-12-07,Paid
INV0071051,SUB004868,CU004868,2024-01-01,59.92,2024-01-01,Paid
INV0071052,SUB004868,CU004868,2024-02-01,59.92,2024-02-10,Paid
INV0071053,SUB004868,CU004868,2024-03-01,59.92,2024-03-16,Paid
INV0071054,SUB004868,CU004868,2024-04-01,59.92,2024-04-07,Paid
INV0071055,SUB004868,CU004868,2024-05-01,59.92,2024-05-01,Paid
INV0071056,SUB004868,CU004868,2024-06-01,59.92,2024-06-06,Paid
INV0071057,SUB004868,CU004868,2024-07-01,59.92,2024-07-01,Paid
INV0071058,SUB004868,CU004868,2024-08-01,59.92,2024-08-01,Paid
INV0071059,SUB004868,CU004868,2024-09-01,59.92,2024-09-07,Paid
INV0071060,SUB004868,CU004868,2024-10-01,59.92,2024-10-06,Paid
INV0071061,SUB004868,CU004868,2024-11-01,59.92,2024-11-01,Paid
INV0071062,SUB004868,CU004868,2024-12-01,59.92,2024-12-21,Paid
INV0071063,SUB004868,CU004868,2025-01-01,59.92,2025-01-01,Paid
INV0071064,SUB004868,CU004868,2025-02-01,59.92,2025-02-01,Paid
INV0071065,SUB004868,CU004868,2025-03-01,59.92,2025-03-01,Paid
INV0071066,SUB004868,CU004868,2025-04-01,59.92,2025-04-01,Paid
INV0071067,SUB004868,CU004868,2025-05-01,59.92,2025-05-01,Paid
INV0071068,SUB004868,CU004868,2025-06-01,59.92,2025-06-01,Paid
INV0071069,SUB004868,CU004868,2025-07-01,59.92,2025-07-01,Paid
INV0071070,SUB004868,CU004868,2025-08-01,59.92,2025-08-03,Paid
INV0071071,SUB004868,CU004868,2025-09-01,59.92,2025-09-03,Paid
INV0071072,SUB004868,CU004868,2025-10-01,59.92,2025-10-01,Paid
INV0071073,SUB004868,CU004868,2025-11-01,59.92,2025-11-29,Paid
INV0071074,SUB004868,CU004868,2025-12-01,59.92,2025-12-07,Paid
INV0071075,SUB004868,CU004868,2026-01-01,59.92,2026-01-01,Paid
INV0071076,SUB004868,CU004868,2026-02-01,59.92,2026-02-11,Paid
INV0071077,SUB004868,CU004868,2026-03-01,59.92,2026-03-01,Paid
INV0071078,SUB004868,CU004868,2026-04-01,59.92,2026-04-05,Paid
INV0071079,SUB004868,CU004868,2026-05-01,59.92,2026-05-11,Paid
INV0071080,SUB004868,CU004868,2026-06-01,59.92,2026-06-05,Paid
INV0071081,SUB004868,CU004868,2026-07-01,59.92,2026-07-01,Paid
INV0071082,SUB004868,CU004868,2026-08-01,59.92,2026-08-04,Paid
INV0071083,SUB004869,CU004869,2023-05-01,58.5,2023-05-08,Paid
INV0071084,SUB004869,CU004869,2023-06-01,58.5,2023-06-15,Paid
INV0071085,SUB004869,CU004869,2023-07-01,58.5,2023-07-01,Paid
INV0071086,SUB004869,CU004869,2023-08-01,58.5,2023-08-05,Paid
INV0071087,SUB004869,CU004869,2023-09-01,58.5,2023-09-11,Paid
INV0071088,SUB004869,CU004869,2023-10-01,58.5,2023-10-09,Paid
INV0071089,SUB004869,CU004869,2023-11-01,58.5,2023-11-07,Paid
INV0071090,SUB004869,CU004869,2023-12-01,58.5,2023-12-09,Paid
INV0071091,SUB004869,CU004869,2024-01-01,58.5,2024-01-01,Paid
INV0071092,SUB004869,CU004869,2024-02-01,58.5,2024-02-14,Paid
INV0071093,SUB004869,CU004869,2024-03-01,58.5,,Failed
INV0071094,SUB004869,CU004869,2024-04-01,58.5,2024-04-03,Paid
INV0071095,SUB004869,CU004869,2024-05-01,58.5,2024-05-03,Paid
INV0071096,SUB004869,CU004869,2024-06-01,58.5,2024-06-06,Paid
INV0071097,SUB004869,CU004869,2024-07-01,58.5,2024-07-01,Paid
INV0071098,SUB004869,CU004869,2024-08-01,58.5,2024-08-01,Paid
INV0071099,SUB004869,CU004869,2024-09-01,58.5,2024-09-01,Paid
INV0071100,SUB004869,CU004869,2024-10-01,58.5,2024-10-11,Paid
INV0071101,SUB004869,CU004869,2024-11-01,58.5,2024-11-05,Paid
INV0071102,SUB004869,CU004869,2024-12-01,58.5,2024-12-04,Paid
INV0071103,SUB004869,CU004869,2025-01-01,58.5,2025-01-07,Paid
INV0071104,SUB004869,CU004869,2025-02-01,58.5,2025-02-07,Paid
INV0071105,SUB004869,CU004869,2025-03-01,58.5,2025-03-01,Paid
INV0071106,SUB004869,CU004869,2025-04-01,58.5,2025-04-15,Paid
INV0071107,SUB004869,CU004869,2025-05-01,58.5,2025-05-01,Paid
INV0071108,SUB004869,CU004869,2025-06-01,58.5,2025-06-10,Paid
INV0071109,SUB004869,CU004869,2025-07-01,58.5,2025-07-09,Paid
INV0071110,SUB004869,CU004869,2025-08-01,58.5,2025-08-01,Paid
INV0071111,SUB004869,CU004869,2025-09-01,58.5,2025-09-10,Paid
INV0071112,SUB004869,CU004869,2025-10-01,58.5,2025-10-02,Paid
INV0071113,SUB004869,CU004869,2025-11-01,58.5,2025-11-01,Paid
INV0071114,SUB004869,CU004869,2025-12-01,58.5,2025-12-08,Paid
INV0071115,SUB004869,CU004869,2026-01-01,58.5,2026-01-12,Paid
INV0071116,SUB004869,CU004869,2026-02-01,58.5,,Failed
INV0071117,SUB004869,CU004869,2026-03-01,58.5,2026-03-06,Paid
INV0071118,SUB004869,CU004869,2026-04-01,58.5,2026-04-01,Paid
INV0071119,SUB004869,CU004869,2026-05-01,58.5,2026-05-01,Paid
INV0071120,SUB004869,CU004869,2026-06-01,58.5,2026-06-08,Paid
INV0071121,SUB004869,CU004869,2026-07-01,58.5,,Failed
INV0071122,SUB004869,CU004869,2026-08-01,58.5,2026-08-01,Paid
INV0071123,SUB004870,CU004870,2024-03-01,1960.8,2024-03-03,Paid
INV0071124,SUB004870,CU004870,2025-03-01,1960.8,2025-03-01,Paid
INV0071125,SUB004870,CU004870,2026-03-01,1960.8,2026-03-07,Paid
INV0071126,SUB004871,CU004871,2026-05-01,717.84,2026-05-03,Paid
INV0071127,SUB004872,CU004872,2025-07-01,420.14,2025-07-03,Paid
INV0071128,SUB004872,CU004872,2025-08-01,420.14,2025-08-01,Paid
INV0071129,SUB004872,CU004872,2025-09-01,420.14,2025-09-07,Paid
INV0071130,SUB004872,CU004872,2025-10-01,420.14,2025-10-08,Paid
INV0071131,SUB004872,CU004872,2025-11-01,420.14,2025-11-04,Paid
INV0071132,SUB004872,CU004872,2025-12-01,420.14,2025-12-02,Paid
INV0071133,SUB004872,CU004872,2026-01-01,420.14,2026-01-01,Paid
INV0071134,SUB004872,CU004872,2026-02-01,420.14,2026-02-01,Paid
INV0071135,SUB004872,CU004872,2026-03-01,420.14,2026-03-02,Paid
INV0071136,SUB004873,CU004873,2023-04-01,59.06,2023-04-16,Paid
INV0071137,SUB004873,CU004873,2023-05-01,59.06,2023-05-01,Paid
INV0071138,SUB004873,CU004873,2023-06-01,59.06,2023-06-03,Paid
INV0071139,SUB004873,CU004873,2023-07-01,59.06,2023-07-08,Paid
INV0071140,SUB004873,CU004873,2023-08-01,59.06,2023-08-01,Paid
INV0071141,SUB004873,CU004873,2023-09-01,59.06,,Failed
INV0071142,SUB004873,CU004873,2023-10-01,59.06,2023-10-01,Paid
INV0071143,SUB004873,CU004873,2023-11-01,59.06,2023-11-16,Paid
INV0071144,SUB004874,CU004874,2022-04-01,5822.28,2022-04-02,Paid
INV0071145,SUB004874,CU004874,2023-04-01,5822.28,2023-04-01,Paid
INV0071146,SUB004874,CU004874,2024-04-01,5822.28,2024-04-19,Paid
INV0071147,SUB004874,CU004874,2025-04-01,5822.28,2025-04-01,Paid
INV0071148,SUB004874,CU004874,2026-04-01,5822.28,2026-04-01,Paid
INV0071149,SUB004875,CU004875,2025-04-01,1631.28,2025-04-01,Paid
INV0071150,SUB004875,CU004875,2026-04-01,1631.28,2026-04-07,Paid
INV0071151,SUB004876,CU004876,2024-06-01,1898.4,2024-06-04,Paid
INV0071152,SUB004876,CU004876,2025-06-01,1898.4,,Failed
INV0071153,SUB004876,CU004876,2026-06-01,1898.4,2026-06-02,Paid
INV0071154,SUB004877,CU004877,2022-09-01,364.88,,Failed
INV0071155,SUB004877,CU004877,2022-10-01,364.88,2022-10-11,Paid
INV0071156,SUB004877,CU004877,2022-11-01,364.88,2022-11-13,Paid
INV0071157,SUB004877,CU004877,2022-12-01,364.88,2022-12-08,Paid
INV0071158,SUB004877,CU004877,2023-01-01,364.88,2023-01-01,Paid
INV0071159,SUB004877,CU004877,2023-02-01,364.88,2023-02-02,Paid
INV0071160,SUB004877,CU004877,2023-03-01,364.88,2023-03-01,Paid
INV0071161,SUB004877,CU004877,2023-04-01,364.88,2023-04-01,Paid
INV0071162,SUB004877,CU004877,2023-05-01,364.88,,Failed
INV0071163,SUB004877,CU004877,2023-06-01,364.88,2023-06-01,Paid
INV0071164,SUB004877,CU004877,2023-07-01,364.88,2023-07-04,Paid
INV0071165,SUB004877,CU004877,2023-08-01,364.88,2023-08-01,Paid
INV0071166,SUB004877,CU004877,2023-09-01,364.88,2023-09-06,Paid
INV0071167,SUB004877,CU004877,2023-10-01,364.88,2023-10-01,Paid
INV0071168,SUB004877,CU004877,2023-11-01,364.88,2023-11-05,Paid
INV0071169,SUB004877,CU004877,2023-12-01,364.88,2023-12-01,Paid
INV0071170,SUB004877,CU004877,2024-01-01,364.88,2024-01-16,Paid
INV0071171,SUB004877,CU004877,2024-02-01,364.88,2024-02-02,Paid
INV0071172,SUB004877,CU004877,2024-03-01,364.88,2024-03-02,Paid
INV0071173,SUB004877,CU004877,2024-04-01,364.88,2024-04-01,Paid
INV0071174,SUB004877,CU004877,2024-05-01,364.88,2024-05-06,Paid
INV0071175,SUB004877,CU004877,2024-06-01,364.88,2024-06-01,Paid
INV0071176,SUB004877,CU004877,2024-07-01,364.88,,Failed
INV0071177,SUB004877,CU004877,2024-08-01,364.88,2024-08-10,Paid
INV0071178,SUB004877,CU004877,2024-09-01,364.88,2024-09-01,Paid
INV0071179,SUB004877,CU004877,2024-10-01,364.88,2024-10-01,Paid
INV0071180,SUB004877,CU004877,2024-11-01,364.88,2024-11-11,Paid
INV0071181,SUB004877,CU004877,2024-12-01,364.88,2024-12-03,Paid
INV0071182,SUB004877,CU004877,2025-01-01,364.88,2025-01-06,Paid
INV0071183,SUB004877,CU004877,2025-02-01,364.88,2025-02-15,Paid
INV0071184,SUB004877,CU004877,2025-03-01,364.88,2025-03-03,Paid
INV0071185,SUB004877,CU004877,2025-04-01,364.88,2025-04-10,Paid
INV0071186,SUB004877,CU004877,2025-05-01,364.88,2025-05-10,Paid
INV0071187,SUB004877,CU004877,2025-06-01,364.88,2025-06-01,Paid
INV0071188,SUB004877,CU004877,2025-07-01,364.88,2025-07-08,Paid
INV0071189,SUB004877,CU004877,2025-08-01,364.88,2025-08-04,Paid
INV0071190,SUB004877,CU004877,2025-09-01,364.88,2025-09-06,Paid
INV0071191,SUB004877,CU004877,2025-10-01,364.88,2025-10-27,Paid
INV0071192,SUB004877,CU004877,2025-11-01,364.88,2025-11-08,Paid
INV0071193,SUB004877,CU004877,2025-12-01,364.88,2025-12-13,Paid
INV0071194,SUB004877,CU004877,2026-01-01,364.88,2026-01-07,Paid
INV0071195,SUB004877,CU004877,2026-02-01,364.88,2026-02-01,Paid
INV0071196,SUB004877,CU004877,2026-03-01,364.88,2026-03-08,Paid
INV0071197,SUB004877,CU004877,2026-04-01,364.88,2026-04-12,Paid
INV0071198,SUB004877,CU004877,2026-05-01,364.88,2026-05-01,Paid
INV0071199,SUB004877,CU004877,2026-06-01,364.88,2026-06-03,Paid
INV0071200,SUB004877,CU004877,2026-07-01,364.88,2026-07-01,Paid
INV0071201,SUB004877,CU004877,2026-08-01,364.88,2026-08-04,Paid
INV0071202,SUB004878,CU004878,2023-07-01,459.09,2023-07-03,Paid
INV0071203,SUB004878,CU004878,2023-08-01,459.09,2023-08-05,Paid
INV0071204,SUB004878,CU004878,2023-09-01,459.09,2023-09-01,Paid
INV0071205,SUB004878,CU004878,2023-10-01,459.09,2023-10-09,Paid
INV0071206,SUB004878,CU004878,2023-11-01,459.09,2023-11-04,Paid
INV0071207,SUB004878,CU004878,2023-12-01,459.09,2023-12-01,Paid
INV0071208,SUB004878,CU004878,2024-01-01,459.09,2024-01-01,Paid
INV0071209,SUB004878,CU004878,2024-02-01,459.09,2024-02-02,Paid
INV0071210,SUB004878,CU004878,2024-03-01,459.09,2024-03-12,Paid
INV0071211,SUB004878,CU004878,2024-04-01,459.09,2024-04-01,Paid
INV0071212,SUB004878,CU004878,2024-05-01,459.09,2024-05-05,Paid
INV0071213,SUB004878,CU004878,2024-06-01,459.09,2024-06-06,Paid
INV0071214,SUB004878,CU004878,2024-07-01,459.09,2024-07-02,Paid
INV0071215,SUB004878,CU004878,2024-08-01,459.09,2024-08-01,Paid
INV0071216,SUB004878,CU004878,2024-09-01,459.09,2024-09-06,Paid
INV0071217,SUB004878,CU004878,2024-10-01,459.09,,Failed
INV0071218,SUB004878,CU004878,2024-11-01,459.09,2024-11-06,Paid
INV0071219,SUB004878,CU004878,2024-12-01,459.09,2024-12-06,Paid
INV0071220,SUB004878,CU004878,2025-01-01,459.09,2025-01-03,Paid
INV0071221,SUB004878,CU004878,2025-02-01,459.09,2025-02-06,Paid
INV0071222,SUB004878,CU004878,2025-03-01,459.09,2025-03-16,Paid
INV0071223,SUB004878,CU004878,2025-04-01,459.09,2025-04-13,Paid
INV0071224,SUB004878,CU004878,2025-05-01,459.09,2025-05-01,Paid
INV0071225,SUB004878,CU004878,2025-06-01,459.09,2025-06-08,Paid
INV0071226,SUB004878,CU004878,2025-07-01,459.09,2025-07-07,Paid
INV0071227,SUB004878,CU004878,2025-08-01,459.09,2025-08-07,Paid
INV0071228,SUB004878,CU004878,2025-09-01,459.09,2025-09-06,Paid
INV0071229,SUB004878,CU004878,2025-10-01,459.09,2025-10-01,Paid
INV0071230,SUB004878,CU004878,2025-11-01,459.09,2025-11-09,Paid
INV0071231,SUB004878,CU004878,2025-12-01,459.09,2025-12-01,Paid
INV0071232,SUB004878,CU004878,2026-01-01,459.09,2026-01-04,Paid
INV0071233,SUB004878,CU004878,2026-02-01,459.09,2026-02-05,Paid
INV0071234,SUB004878,CU004878,2026-03-01,459.09,2026-03-01,Paid
INV0071235,SUB004878,CU004878,2026-04-01,459.09,2026-04-01,Paid
INV0071236,SUB004878,CU004878,2026-05-01,459.09,2026-05-03,Paid
INV0071237,SUB004878,CU004878,2026-06-01,459.09,2026-06-01,Paid
INV0071238,SUB004878,CU004878,2026-07-01,459.09,2026-07-01,Paid
INV0071239,SUB004878,CU004878,2026-08-01,459.09,2026-08-03,Paid
INV0071240,SUB004879,CU004879,2024-12-01,1725.12,2024-12-08,Paid
INV0071241,SUB004879,CU004879,2025-12-01,1725.12,2025-12-02,Paid
INV0071242,SUB004880,CU004880,2026-01-01,1744.08,2026-01-04,Paid
INV0071243,SUB004881,CU004881,2024-02-01,168.73,2024-02-01,Paid
INV0071244,SUB004881,CU004881,2024-03-01,168.73,2024-03-10,Paid
INV0071245,SUB004881,CU004881,2024-04-01,168.73,2024-04-05,Paid
INV0071246,SUB004881,CU004881,2024-05-01,168.73,2024-05-05,Paid
INV0071247,SUB004881,CU004881,2024-06-01,168.73,,Failed
INV0071248,SUB004881,CU004881,2024-07-01,168.73,2024-07-04,Paid
INV0071249,SUB004881,CU004881,2024-08-01,168.73,2024-08-01,Paid
INV0071250,SUB004881,CU004881,2024-09-01,168.73,2024-09-02,Paid
INV0071251,SUB004881,CU004881,2024-10-01,168.73,2024-10-01,Paid
INV0071252,SUB004881,CU004881,2024-11-01,168.73,2024-11-09,Paid
INV0071253,SUB004881,CU004881,2024-12-01,168.73,2024-12-03,Paid
INV0071254,SUB004881,CU004881,2025-01-01,168.73,2025-01-07,Paid
INV0071255,SUB004881,CU004881,2025-02-01,168.73,2025-02-22,Paid
INV0071256,SUB004881,CU004881,2025-03-01,168.73,2025-03-12,Paid
INV0071257,SUB004881,CU004881,2025-04-01,168.73,2025-04-21,Paid
INV0071258,SUB004881,CU004881,2025-05-01,168.73,2025-05-05,Paid
INV0071259,SUB004881,CU004881,2025-06-01,168.73,2025-06-03,Paid
INV0071260,SUB004881,CU004881,2025-07-01,168.73,2025-07-04,Paid
INV0071261,SUB004881,CU004881,2025-08-01,168.73,2025-08-07,Paid
INV0071262,SUB004881,CU004881,2025-09-01,168.73,2025-09-01,Paid
INV0071263,SUB004881,CU004881,2025-10-01,168.73,2025-10-01,Paid
INV0071264,SUB004881,CU004881,2025-11-01,168.73,2025-11-01,Paid
INV0071265,SUB004881,CU004881,2025-12-01,168.73,2025-12-03,Paid
INV0071266,SUB004881,CU004881,2026-01-01,168.73,2026-01-14,Paid
INV0071267,SUB004881,CU004881,2026-02-01,168.73,2026-02-11,Paid
INV0071268,SUB004881,CU004881,2026-03-01,168.73,2026-03-10,Paid
INV0071269,SUB004881,CU004881,2026-04-01,168.73,2026-04-01,Paid
INV0071270,SUB004881,CU004881,2026-05-01,168.73,2026-05-09,Paid
INV0071271,SUB004881,CU004881,2026-06-01,168.73,2026-06-12,Paid
INV0071272,SUB004881,CU004881,2026-07-01,168.73,2026-07-15,Paid
INV0071273,SUB004881,CU004881,2026-08-01,168.73,2026-08-09,Paid
INV0071274,SUB004882,CU004882,2026-05-01,44.15,2026-05-01,Paid
INV0071275,SUB004882,CU004882,2026-06-01,44.15,2026-06-01,Paid
INV0071276,SUB004882,CU004882,2026-07-01,44.15,2026-07-01,Paid
INV0071277,SUB004882,CU004882,2026-08-01,44.15,2026-08-10,Paid
INV0071278,SUB004883,CU004883,2026-04-01,44.33,2026-04-04,Paid
INV0071279,SUB004883,CU004883,2026-05-01,44.33,2026-05-21,Paid
INV0071280,SUB004883,CU004883,2026-06-01,44.33,2026-06-02,Paid
INV0071281,SUB004883,CU004883,2026-07-01,44.33,2026-07-03,Paid
INV0071282,SUB004883,CU004883,2026-08-01,44.33,2026-08-01,Paid
INV0071283,SUB004884,CU004884,2022-03-01,12684.36,2022-03-06,Paid
INV0071284,SUB004884,CU004884,2023-03-01,12684.36,2023-03-01,Paid
INV0071285,SUB004884,CU004884,2024-03-01,12684.36,2024-03-12,Paid
INV0071286,SUB004884,CU004884,2025-03-01,12684.36,2025-03-13,Paid
INV0071287,SUB004884,CU004884,2026-03-01,12684.36,2026-03-10,Paid
INV0071288,SUB004885,CU004885,2026-06-01,50.41,2026-06-09,Paid
INV0071289,SUB004885,CU004885,2026-07-01,50.41,2026-07-01,Paid
INV0071290,SUB004885,CU004885,2026-08-01,50.41,2026-08-05,Paid
INV0071291,SUB004886,CU004886,2023-05-01,2129.04,2023-05-01,Paid
INV0071292,SUB004886,CU004886,2024-05-01,2129.04,,Failed
INV0071293,SUB004886,CU004886,2025-05-01,2129.04,2025-05-01,Paid
INV0071294,SUB004886,CU004886,2026-05-01,2129.04,2026-05-06,Paid
INV0071295,SUB004887,CU004887,2025-09-01,699.6,2025-09-11,Paid
INV0071296,SUB004888,CU004888,2026-03-01,15414.72,2026-03-05,Paid
INV0071297,SUB004889,CU004889,2023-01-01,2019.96,2023-01-06,Paid
INV0071298,SUB004889,CU004889,2024-01-01,2019.96,2024-01-09,Paid
INV0071299,SUB004889,CU004889,2025-01-01,2019.96,2025-01-10,Paid
INV0071300,SUB004889,CU004889,2026-01-01,2019.96,2026-01-05,Paid
INV0071301,SUB004890,CU004890,2022-05-01,722.4,2022-05-10,Paid
INV0071302,SUB004890,CU004890,2023-05-01,722.4,2023-05-09,Paid
INV0071303,SUB004890,CU004890,2024-05-01,722.4,2024-05-09,Paid
INV0071304,SUB004890,CU004890,2025-05-01,722.4,2025-05-01,Paid
INV0071305,SUB004890,CU004890,2026-05-01,722.4,2026-05-05,Paid
INV0071306,SUB004891,CU004891,2024-05-01,131.87,2024-05-09,Paid
INV0071307,SUB004891,CU004891,2024-06-01,131.87,2024-06-05,Paid
INV0071308,SUB004891,CU004891,2024-07-01,131.87,2024-07-04,Paid
INV0071309,SUB004891,CU004891,2024-08-01,131.87,2024-08-07,Paid
INV0071310,SUB004891,CU004891,2024-09-01,131.87,2024-09-11,Paid
INV0071311,SUB004891,CU004891,2024-10-01,131.87,2024-10-04,Paid
INV0071312,SUB004891,CU004891,2024-11-01,131.87,2024-11-11,Paid
INV0071313,SUB004891,CU004891,2024-12-01,131.87,2024-12-01,Paid
INV0071314,SUB004891,CU004891,2025-01-01,131.87,2025-01-08,Paid
INV0071315,SUB004891,CU004891,2025-02-01,131.87,2025-02-11,Paid
INV0071316,SUB004891,CU004891,2025-03-01,131.87,2025-03-01,Paid
INV0071317,SUB004891,CU004891,2025-04-01,131.87,,Failed
INV0071318,SUB004891,CU004891,2025-05-01,131.87,2025-05-01,Paid
INV0071319,SUB004891,CU004891,2025-06-01,131.87,2025-06-01,Paid
INV0071320,SUB004891,CU004891,2025-07-01,131.87,2025-07-07,Paid
INV0071321,SUB004891,CU004891,2025-08-01,131.87,2025-08-03,Paid
INV0071322,SUB004891,CU004891,2025-09-01,131.87,2025-09-05,Paid
INV0071323,SUB004892,CU004892,2025-03-01,408.81,2025-03-11,Paid
INV0071324,SUB004892,CU004892,2025-04-01,408.81,2025-04-01,Paid
INV0071325,SUB004892,CU004892,2025-05-01,408.81,2025-05-01,Paid
INV0071326,SUB004892,CU004892,2025-06-01,408.81,2025-06-01,Paid
INV0071327,SUB004892,CU004892,2025-07-01,408.81,2025-07-05,Paid
INV0071328,SUB004892,CU004892,2025-08-01,408.81,2025-08-04,Paid
INV0071329,SUB004892,CU004892,2025-09-01,408.81,2025-09-09,Paid
INV0071330,SUB004892,CU004892,2025-10-01,408.81,2025-10-01,Paid
INV0071331,SUB004892,CU004892,2025-11-01,408.81,2025-11-07,Paid
INV0071332,SUB004892,CU004892,2025-12-01,408.81,2025-12-01,Paid
INV0071333,SUB004892,CU004892,2026-01-01,408.81,2026-01-01,Paid
