Month,EntityID,DepartmentID,AccountCode,BudgetAmountAUD
2024-10-01,E04,D04,5010,3829.37
2024-10-01,E04,D04,5100,1920.17
2024-10-01,E04,D04,6000,1035.38
2024-10-01,E04,D04,6010,4075.96
2024-10-01,E04,D04,6020,3914.94
2024-10-01,E04,D04,6030,4800.39
2024-10-01,E04,D04,6040,3621.09
2024-10-01,E04,D04,6050,3180.88
2024-10-01,E04,D04,6060,2285.79
2024-10-01,E04,D04,6070,1712.22
2024-10-01,E04,D04,6080,4388.96
2024-10-01,E04,D04,6090,3430.7
2024-10-01,E04,D04,6100,3387.52
2024-10-01,E04,D04,6110,4161.29
2024-10-01,E04,D05,4000,-4863.68
2024-10-01,E04,D05,4010,-11834.01
2024-10-01,E04,D05,4020,-20386.94
2024-10-01,E04,D05,5000,1070.03
2024-10-01,E04,D05,5010,6991.47
2024-10-01,E04,D05,5100,4702.77
2024-10-01,E04,D05,6000,4565.9
2024-10-01,E04,D05,6010,5034.22
2024-10-01,E04,D05,6020,21181.62
2024-10-01,E04,D05,6030,5382.01
2024-10-01,E04,D05,6040,3292.74
2024-10-01,E04,D05,6050,4325.18
2024-10-01,E04,D05,6060,3388.97
2024-10-01,E04,D05,6070,4446.53
2024-10-01,E04,D05,6080,3070.83
2024-10-01,E04,D05,6090,5638.46
2024-10-01,E04,D05,6100,2076.98
2024-10-01,E04,D05,6110,3810.42
2024-10-01,E04,D06,4000,-11471.66
2024-10-01,E04,D06,4010,-7324.69
2024-10-01,E04,D06,4020,-59179.46
2024-10-01,E04,D06,5000,2285.43
2024-10-01,E04,D06,5010,1231.33
2024-10-01,E04,D06,5100,7012.62
2024-10-01,E04,D06,6000,3195.0
2024-10-01,E04,D06,6010,978.19
2024-10-01,E04,D06,6020,1768.08
2024-10-01,E04,D06,6030,3853.38
2024-10-01,E04,D06,6040,4525.57
2024-10-01,E04,D06,6050,2788.36
2024-10-01,E04,D06,6060,1532.3
2024-10-01,E04,D06,6070,1784.87
2024-10-01,E04,D06,6080,3228.78
2024-10-01,E04,D06,6090,4412.93
2024-10-01,E04,D06,6100,1640.88
2024-10-01,E04,D06,6110,1990.02
2024-10-01,E04,D07,4000,-23695.88
2024-10-01,E04,D07,4010,-8366.33
2024-10-01,E04,D07,4020,-5630.74
2024-10-01,E04,D07,5000,1340.73
2024-10-01,E04,D07,5010,3278.74
2024-10-01,E04,D07,5100,6692.97
2024-10-01,E04,D07,6000,2112.86
2024-10-01,E04,D07,6010,2139.17
2024-10-01,E04,D07,6020,3780.64
2024-10-01,E04,D07,6030,8398.61
2024-10-01,E04,D07,6040,3508.94
2024-10-01,E04,D07,6050,6228.81
2024-10-01,E04,D07,6060,5949.3
2024-10-01,E04,D07,6070,2087.99
2024-10-01,E04,D07,6080,6802.07
2024-10-01,E04,D07,6090,4429.62
2024-10-01,E04,D07,6100,3680.46
2024-10-01,E04,D07,6110,3425.44
2024-10-01,E04,D08,4000,-10492.25
2024-10-01,E04,D08,4010,-11306.59
2024-10-01,E04,D08,4020,-8861.66
2024-10-01,E04,D08,5000,1139.72
2024-10-01,E04,D08,5010,3342.21
2024-10-01,E04,D08,5100,4643.3
2024-10-01,E04,D08,6000,2159.5
2024-10-01,E04,D08,6010,3019.03
2024-10-01,E04,D08,6020,992.21
2024-10-01,E04,D08,6030,4097.22
2024-10-01,E04,D08,6040,4518.96
2024-10-01,E04,D08,6050,4761.46
2024-10-01,E04,D08,6060,1089.85
2024-10-01,E04,D08,6070,2255.96
2024-10-01,E04,D08,6080,1399.76
2024-10-01,E04,D08,6090,2133.23
2024-10-01,E04,D08,6100,2378.83
2024-10-01,E04,D08,6110,1884.81
2024-10-01,E04,D09,4000,-9634.27
2024-10-01,E04,D09,4010,-8914.99
2024-10-01,E04,D09,4020,-5858.95
2024-10-01,E04,D09,5000,2027.5
2024-10-01,E04,D09,5010,12510.98
2024-10-01,E04,D09,5100,3583.51
2024-10-01,E04,D09,6000,2133.39
2024-10-01,E04,D09,6010,4016.79
2024-10-01,E04,D09,6020,1754.16
2024-10-01,E04,D09,6030,1523.03
2024-10-01,E04,D09,6040,3327.5
2024-10-01,E04,D09,6050,4768.8
2024-10-01,E04,D09,6060,1266.37
2024-10-01,E04,D09,6070,4536.89
2024-10-01,E04,D09,6080,3155.15
2024-10-01,E04,D09,6090,2810.93
2024-10-01,E04,D09,6100,2752.09
2024-10-01,E04,D09,6110,977.79
2024-10-01,E04,D10,4000,-7160.36
2024-10-01,E04,D10,4010,-4672.31
2024-10-01,E04,D10,4020,-19628.71
2024-10-01,E04,D10,5000,2217.42
2024-10-01,E04,D10,5010,3719.8
2024-10-01,E04,D10,5100,3031.11
2024-10-01,E04,D10,6000,6366.19
2024-10-01,E04,D10,6010,6235.63
2024-10-01,E04,D10,6020,3250.3
2024-10-01,E04,D10,6030,4949.19
2024-10-01,E04,D10,6040,2443.91
2024-10-01,E04,D10,6050,4061.93
2024-10-01,E04,D10,6060,6586.92
2024-10-01,E04,D10,6070,2475.27
2024-10-01,E04,D10,6080,5640.34
2024-10-01,E04,D10,6090,3114.89
2024-10-01,E04,D10,6100,9602.44
2024-10-01,E04,D10,6110,6389.87
2024-10-01,E05,D01,4000,-11146.37
2024-10-01,E05,D01,4010,-9650.42
2024-10-01,E05,D01,4020,-4419.99
2024-10-01,E05,D01,5000,2000.11
2024-10-01,E05,D01,5010,4239.76
2024-10-01,E05,D01,5100,3342.95
2024-10-01,E05,D01,6000,5452.32
2024-10-01,E05,D01,6010,3172.14
2024-10-01,E05,D01,6020,3733.44
2024-10-01,E05,D01,6030,3347.4
2024-10-01,E05,D01,6040,1936.93
2024-10-01,E05,D01,6050,4716.1
2024-10-01,E05,D01,6060,4333.44
2024-10-01,E05,D01,6070,2570.96
2024-10-01,E05,D01,6080,5799.94
2024-10-01,E05,D01,6090,3771.52
2024-10-01,E05,D01,6100,3865.64
2024-10-01,E05,D01,6110,5208.77
2024-10-01,E05,D02,4000,-3334.68
2024-10-01,E05,D02,4010,-14179.47
2024-10-01,E05,D02,4020,-12491.94
2024-10-01,E05,D02,5000,4280.02
2024-10-01,E05,D02,5010,4570.19
2024-10-01,E05,D02,5100,5359.77
2024-10-01,E05,D02,6000,2746.13
2024-10-01,E05,D02,6010,4567.76
2024-10-01,E05,D02,6020,4205.91
2024-10-01,E05,D02,6030,3228.78
2024-10-01,E05,D02,6040,6366.78
2024-10-01,E05,D02,6050,7090.44
2024-10-01,E05,D02,6060,8540.7
2024-10-01,E05,D02,6070,8700.62
2024-10-01,E05,D02,6080,7261.67
2024-10-01,E05,D02,6090,4648.29
2024-10-01,E05,D02,6100,3475.13
2024-10-01,E05,D02,6110,3124.96
2024-10-01,E05,D03,4000,-12669.71
2024-10-01,E05,D03,4010,-2384.99
2024-10-01,E05,D03,4020,-11573.64
2024-10-01,E05,D03,5000,2696.34
2024-10-01,E05,D03,5010,2097.17
2024-10-01,E05,D03,5100,4541.18
2024-10-01,E05,D03,6000,5098.97
2024-10-01,E05,D03,6010,3378.72
2024-10-01,E05,D03,6020,1915.58
2024-10-01,E05,D03,6030,1497.98
2024-10-01,E05,D03,6040,3469.01
2024-10-01,E05,D03,6050,2563.15
2024-10-01,E05,D03,6060,1742.23
2024-10-01,E05,D03,6070,5697.56
2024-10-01,E05,D03,6080,2941.28
2024-10-01,E05,D03,6090,3982.55
2024-10-01,E05,D03,6100,2559.58
2024-10-01,E05,D03,6110,10982.79
2024-10-01,E05,D04,4000,-18092.82
2024-10-01,E05,D04,4010,-4610.54
2024-10-01,E05,D04,4020,-7397.52
2024-10-01,E05,D04,5000,1620.56
2024-10-01,E05,D04,5010,1288.57
2024-10-01,E05,D04,5100,3152.38
2024-10-01,E05,D04,6000,1500.45
2024-10-01,E05,D04,6010,2529.96
2024-10-01,E05,D04,6020,3124.34
2024-10-01,E05,D04,6030,2309.64
2024-10-01,E05,D04,6040,2737.63
2024-10-01,E05,D04,6050,7161.88
2024-10-01,E05,D04,6060,7693.46
2024-10-01,E05,D04,6070,8523.61
2024-10-01,E05,D04,6080,2688.8
2024-10-01,E05,D04,6090,2846.21
2024-10-01,E05,D04,6100,1873.17
2024-10-01,E05,D04,6110,1620.86
2024-10-01,E05,D05,4000,-11816.89
2024-10-01,E05,D05,4010,-7049.81
2024-10-01,E05,D05,4020,-4678.41
2024-10-01,E05,D05,5000,4996.32
2024-10-01,E05,D05,5010,3198.93
2024-10-01,E05,D05,5100,2186.37
2024-10-01,E05,D05,6000,2488.75
2024-10-01,E05,D05,6010,3204.74
2024-10-01,E05,D05,6020,3847.38
2024-10-01,E05,D05,6030,4808.73
2024-10-01,E05,D05,6040,5738.76
2024-10-01,E05,D05,6050,1640.99
2024-10-01,E05,D05,6060,2731.9
2024-10-01,E05,D05,6070,2777.04
2024-10-01,E05,D05,6080,4230.01
2024-10-01,E05,D05,6090,6780.26
2024-10-01,E05,D05,6100,5447.64
2024-10-01,E05,D05,6110,1967.77
2024-10-01,E05,D06,4000,-4910.49
2024-10-01,E05,D06,4010,-11298.49
2024-10-01,E05,D06,4020,-8689.56
2024-10-01,E05,D06,5000,2250.91
2024-10-01,E05,D06,5010,3426.95
2024-10-01,E05,D06,5100,9794.76
2024-10-01,E05,D06,6000,1988.73
2024-10-01,E05,D06,6010,9110.96
2024-10-01,E05,D06,6020,2824.36
2024-10-01,E05,D06,6030,5914.04
2024-10-01,E05,D06,6040,8915.86
2024-10-01,E05,D06,6050,4190.22
2024-10-01,E05,D06,6060,2619.24
2024-10-01,E05,D06,6070,1047.03
2024-10-01,E05,D06,6080,5554.5
2024-10-01,E05,D06,6090,3702.59
2024-10-01,E05,D06,6100,7688.37
2024-10-01,E05,D06,6110,3459.87
2024-10-01,E05,D07,4000,-10920.87
2024-10-01,E05,D07,4010,-13494.46
2024-10-01,E05,D07,4020,-9854.28
2024-10-01,E05,D07,5000,5271.35
2024-10-01,E05,D07,5010,4580.0
2024-10-01,E05,D07,5100,4883.02
2024-10-01,E05,D07,6000,3592.25
2024-10-01,E05,D07,6010,5988.81
2024-10-01,E05,D07,6020,5044.42
2024-10-01,E05,D07,6030,3150.69
2024-10-01,E05,D07,6040,1605.54
2024-10-01,E05,D07,6050,3093.54
2024-10-01,E05,D07,6060,2127.37
2024-10-01,E05,D07,6070,3345.51
2024-10-01,E05,D07,6080,3727.87
2024-10-01,E05,D07,6090,2898.18
2024-10-01,E05,D07,6100,6964.78
2024-10-01,E05,D07,6110,8480.24
2024-10-01,E05,D08,4000,-9140.29
2024-10-01,E05,D08,4010,-19168.13
2024-10-01,E05,D08,4020,-6244.54
2024-10-01,E05,D08,5000,1332.08
2024-10-01,E05,D08,5010,2965.91
2024-10-01,E05,D08,5100,2567.61
2024-10-01,E05,D08,6000,3397.4
2024-10-01,E05,D08,6010,3411.31
2024-10-01,E05,D08,6020,6455.38
2024-10-01,E05,D08,6030,3619.72
2024-10-01,E05,D08,6040,1524.72
2024-10-01,E05,D08,6050,3007.72
2024-10-01,E05,D08,6060,5546.11
2024-10-01,E05,D08,6070,1533.01
2024-10-01,E05,D08,6080,6328.38
2024-10-01,E05,D08,6090,7597.11
2024-10-01,E05,D08,6100,3331.67
2024-10-01,E05,D08,6110,2658.94
2024-10-01,E05,D09,4000,-18637.41
2024-10-01,E05,D09,4010,-14781.65
2024-10-01,E05,D09,4020,-10003.35
2024-10-01,E05,D09,5000,3354.77
2024-10-01,E05,D09,5010,2970.25
2024-10-01,E05,D09,5100,2334.0
2024-10-01,E05,D09,6000,6754.15
2024-10-01,E05,D09,6010,4752.9
2024-10-01,E05,D09,6020,1672.69
2024-10-01,E05,D09,6030,3713.32
2024-10-01,E05,D09,6040,4710.26
2024-10-01,E05,D09,6050,7562.69
2024-10-01,E05,D09,6060,6988.42
2024-10-01,E05,D09,6070,1816.78
2024-10-01,E05,D09,6080,2443.56
2024-10-01,E05,D09,6090,2275.38
2024-10-01,E05,D09,6100,5893.56
2024-10-01,E05,D09,6110,3112.48
2024-10-01,E05,D10,4000,-25246.21
2024-10-01,E05,D10,4010,-20149.05
2024-10-01,E05,D10,4020,-7992.16
2024-10-01,E05,D10,5000,3836.88
2024-10-01,E05,D10,5010,2212.32
2024-10-01,E05,D10,5100,3710.76
2024-10-01,E05,D10,6000,1439.35
2024-10-01,E05,D10,6010,11426.59
2024-10-01,E05,D10,6020,3061.34
2024-10-01,E05,D10,6030,5313.3
2024-10-01,E05,D10,6040,5473.97
2024-10-01,E05,D10,6050,1925.8
2024-10-01,E05,D10,6060,2887.88
2024-10-01,E05,D10,6070,3269.97
2024-10-01,E05,D10,6080,2111.09
2024-10-01,E05,D10,6090,8130.02
2024-10-01,E05,D10,6100,764.21
2024-10-01,E05,D10,6110,1307.04
2024-10-01,E06,D01,4000,-12298.56
2024-10-01,E06,D01,4010,-16476.0
2024-10-01,E06,D01,4020,-6297.26
2024-10-01,E06,D01,5000,3156.05
2024-10-01,E06,D01,5010,17755.7
2024-10-01,E06,D01,5100,3880.08
2024-10-01,E06,D01,6000,2818.79
2024-10-01,E06,D01,6010,2126.88
2024-10-01,E06,D01,6020,4939.27
2024-10-01,E06,D01,6030,4031.2
2024-10-01,E06,D01,6040,15221.27
2024-10-01,E06,D01,6050,4302.04
2024-10-01,E06,D01,6060,2331.69
2024-10-01,E06,D01,6070,2611.68
2024-10-01,E06,D01,6080,2116.96
2024-10-01,E06,D01,6090,1317.23
2024-10-01,E06,D01,6100,8874.36
2024-10-01,E06,D01,6110,970.75
2024-10-01,E06,D02,4000,-10812.34
2024-10-01,E06,D02,4010,-17192.98
2024-10-01,E06,D02,4020,-2549.48
2024-10-01,E06,D02,5000,2719.32
2024-10-01,E06,D02,5010,3510.2
2024-10-01,E06,D02,5100,4918.26
2024-10-01,E06,D02,6000,1901.86
2024-10-01,E06,D02,6010,1387.96
2024-10-01,E06,D02,6020,3545.15
2024-10-01,E06,D02,6030,2747.43
2024-10-01,E06,D02,6040,3644.68
2024-10-01,E06,D02,6050,5714.29
2024-10-01,E06,D02,6060,8426.96
2024-10-01,E06,D02,6070,2919.28
2024-10-01,E06,D02,6080,4454.63
2024-10-01,E06,D02,6090,7747.5
2024-10-01,E06,D02,6100,3607.84
2024-10-01,E06,D02,6110,3696.42
2024-10-01,E06,D03,4000,-9748.46
2024-10-01,E06,D03,4010,-7251.83
2024-10-01,E06,D03,4020,-16552.24
2024-10-01,E06,D03,5000,2968.76
2024-10-01,E06,D03,5010,10706.38
2024-10-01,E06,D03,5100,8732.19
2024-10-01,E06,D03,6000,3232.11
2024-10-01,E06,D03,6010,3591.49
2024-10-01,E06,D03,6020,1917.6
2024-10-01,E06,D03,6030,4761.38
2024-10-01,E06,D03,6040,7600.61
2024-10-01,E06,D03,6050,4562.21
2024-10-01,E06,D03,6060,2844.96
2024-10-01,E06,D03,6070,1133.45
2024-10-01,E06,D03,6080,8124.69
2024-10-01,E06,D03,6090,4967.3
2024-10-01,E06,D03,6100,3587.65
2024-10-01,E06,D03,6110,2730.86
2024-10-01,E06,D04,4000,-6488.9
2024-10-01,E06,D04,4010,-8013.63
2024-10-01,E06,D04,4020,-12913.47
2024-10-01,E06,D04,5000,4072.31
2024-10-01,E06,D04,5010,4990.42
2024-10-01,E06,D04,5100,4573.12
2024-10-01,E06,D04,6000,1818.58
2024-10-01,E06,D04,6010,4683.81
2024-10-01,E06,D04,6020,4946.41
2024-10-01,E06,D04,6030,2116.03
2024-10-01,E06,D04,6040,5193.78
2024-10-01,E06,D04,6050,1947.21
2024-10-01,E06,D04,6060,747.06
2024-10-01,E06,D04,6070,6992.19
2024-10-01,E06,D04,6080,3070.44
2024-10-01,E06,D04,6090,8605.59
2024-10-01,E06,D04,6100,3278.39
2024-10-01,E06,D04,6110,2586.85
2024-10-01,E06,D05,4000,-8959.34
2024-10-01,E06,D05,4010,-5149.42
2024-10-01,E06,D05,4020,-8952.72
2024-10-01,E06,D05,5000,9896.63
2024-10-01,E06,D05,5010,11629.68
2024-10-01,E06,D05,5100,973.5
2024-10-01,E06,D05,6000,4818.89
2024-10-01,E06,D05,6010,2805.81
2024-10-01,E06,D05,6020,1227.81
2024-10-01,E06,D05,6030,1993.8
2024-10-01,E06,D05,6040,9008.06
2024-10-01,E06,D05,6050,1877.04
2024-10-01,E06,D05,6060,2893.95
2024-10-01,E06,D05,6070,3370.99
2024-10-01,E06,D05,6080,2982.97
2024-10-01,E06,D05,6090,4727.87
2024-10-01,E06,D05,6100,2750.11
2024-10-01,E06,D05,6110,3271.63
2024-10-01,E06,D06,4000,-7876.11
2024-10-01,E06,D06,4010,-17680.19
2024-10-01,E06,D06,4020,-6519.75
2024-10-01,E06,D06,5000,3969.79
2024-10-01,E06,D06,5010,1395.88
2024-10-01,E06,D06,5100,5573.38
2024-10-01,E06,D06,6000,1773.56
2024-10-01,E06,D06,6010,1689.08
2024-10-01,E06,D06,6020,3528.32
2024-10-01,E06,D06,6030,6158.31
2024-10-01,E06,D06,6040,2797.71
2024-10-01,E06,D06,6050,3903.99
2024-10-01,E06,D06,6060,2182.54
2024-10-01,E06,D06,6070,1814.43
2024-10-01,E06,D06,6080,10556.73
2024-10-01,E06,D06,6090,19553.3
2024-10-01,E06,D06,6100,7787.48
2024-10-01,E06,D06,6110,3885.91
2024-10-01,E06,D07,4000,-13716.87
2024-10-01,E06,D07,4010,-12113.64
2024-10-01,E06,D07,4020,-20165.45
2024-10-01,E06,D07,5000,6067.45
2024-10-01,E06,D07,5010,1749.09
2024-10-01,E06,D07,5100,4689.73
2024-10-01,E06,D07,6000,4984.24
2024-10-01,E06,D07,6010,5570.24
2024-10-01,E06,D07,6020,5601.29
2024-10-01,E06,D07,6030,2708.75
2024-10-01,E06,D07,6040,7734.95
2024-10-01,E06,D07,6050,4562.88
2024-10-01,E06,D07,6060,2913.39
2024-10-01,E06,D07,6070,2980.31
2024-10-01,E06,D07,6080,4919.05
2024-10-01,E06,D07,6090,8636.56
2024-10-01,E06,D07,6100,6721.94
2024-10-01,E06,D07,6110,2412.92
2024-10-01,E06,D08,4000,-10628.11
2024-10-01,E06,D08,4010,-28727.42
2024-10-01,E06,D08,4020,-14433.26
2024-10-01,E06,D08,5000,1838.08
2024-10-01,E06,D08,5010,4919.38
2024-10-01,E06,D08,5100,3724.77
2024-10-01,E06,D08,6000,2909.85
2024-10-01,E06,D08,6010,5366.99
2024-10-01,E06,D08,6020,2071.63
2024-10-01,E06,D08,6030,4027.44
2024-10-01,E06,D08,6040,3572.91
2024-10-01,E06,D08,6050,3101.55
2024-10-01,E06,D08,6060,2021.97
2024-10-01,E06,D08,6070,1395.26
2024-10-01,E06,D08,6080,3418.29
2024-10-01,E06,D08,6090,10404.03
2024-10-01,E06,D08,6100,1756.75
2024-10-01,E06,D08,6110,1925.96
2024-10-01,E06,D09,4000,-25441.6
2024-10-01,E06,D09,4010,-6166.67
2024-10-01,E06,D09,4020,-3484.02
2024-10-01,E06,D09,5000,1349.71
2024-10-01,E06,D09,5010,2226.29
2024-10-01,E06,D09,5100,6664.96
2024-10-01,E06,D09,6000,1835.87
2024-10-01,E06,D09,6010,4179.39
2024-10-01,E06,D09,6020,3759.76
2024-10-01,E06,D09,6030,2532.15
2024-10-01,E06,D09,6040,6271.66
2024-10-01,E06,D09,6050,1988.97
2024-10-01,E06,D09,6060,2404.83
2024-10-01,E06,D09,6070,8356.3
2024-10-01,E06,D09,6080,3470.58
2024-10-01,E06,D09,6090,3951.4
2024-10-01,E06,D09,6100,2960.17
2024-10-01,E06,D09,6110,2764.92
2024-10-01,E06,D10,4000,-3909.68
2024-10-01,E06,D10,4010,-9977.86
2024-10-01,E06,D10,4020,-4265.58
2024-10-01,E06,D10,5000,2750.6
2024-10-01,E06,D10,5010,7414.86
2024-10-01,E06,D10,5100,2296.27
2024-10-01,E06,D10,6000,1683.13
2024-10-01,E06,D10,6010,2861.63
2024-10-01,E06,D10,6020,2977.61
2024-10-01,E06,D10,6030,1732.39
2024-10-01,E06,D10,6040,3199.41
2024-10-01,E06,D10,6050,5223.17
2024-10-01,E06,D10,6060,4809.31
2024-10-01,E06,D10,6070,1976.74
2024-10-01,E06,D10,6080,4428.39
2024-10-01,E06,D10,6090,2784.63
2024-10-01,E06,D10,6100,7903.22
2024-10-01,E06,D10,6110,3887.85
2024-11-01,E01,D01,4000,-13751.17
2024-11-01,E01,D01,4010,-5622.83
2024-11-01,E01,D01,4020,-21091.67
2024-11-01,E01,D01,5000,10102.52
2024-11-01,E01,D01,5010,7040.88
2024-11-01,E01,D01,5100,2384.5
2024-11-01,E01,D01,6000,2659.5
2024-11-01,E01,D01,6010,4147.31
2024-11-01,E01,D01,6020,3173.73
2024-11-01,E01,D01,6030,2100.16
2024-11-01,E01,D01,6040,5663.0
2024-11-01,E01,D01,6050,3740.94
2024-11-01,E01,D01,6060,2917.62
2024-11-01,E01,D01,6070,2309.8
2024-11-01,E01,D01,6080,7783.58
2024-11-01,E01,D01,6090,1620.55
2024-11-01,E01,D01,6100,2105.66
2024-11-01,E01,D01,6110,5417.82
2024-11-01,E01,D02,4000,-7132.87
2024-11-01,E01,D02,4010,-8862.47
2024-11-01,E01,D02,4020,-11628.01
2024-11-01,E01,D02,5000,2997.63
2024-11-01,E01,D02,5010,5087.73
2024-11-01,E01,D02,5100,3919.81
2024-11-01,E01,D02,6000,2552.72
2024-11-01,E01,D02,6010,5040.77
2024-11-01,E01,D02,6020,3423.37
2024-11-01,E01,D02,6030,976.94
2024-11-01,E01,D02,6040,1310.27
2024-11-01,E01,D02,6050,1747.48
2024-11-01,E01,D02,6060,3087.13
2024-11-01,E01,D02,6070,7264.38
2024-11-01,E01,D02,6080,7148.79
2024-11-01,E01,D02,6090,3871.46
2024-11-01,E01,D02,6100,3068.2
2024-11-01,E01,D02,6110,4390.8
2024-11-01,E01,D03,4000,-23455.84
2024-11-01,E01,D03,4010,-9911.34
2024-11-01,E01,D03,4020,-7787.02
2024-11-01,E01,D03,5000,1266.58
2024-11-01,E01,D03,5010,5544.52
2024-11-01,E01,D03,5100,3190.47
2024-11-01,E01,D03,6000,2228.68
2024-11-01,E01,D03,6010,1737.98
2024-11-01,E01,D03,6020,2743.77
2024-11-01,E01,D03,6030,3858.37
2024-11-01,E01,D03,6040,4875.72
2024-11-01,E01,D03,6050,4132.63
2024-11-01,E01,D03,6060,2644.42
2024-11-01,E01,D03,6070,2387.58
2024-11-01,E01,D03,6080,1847.32
2024-11-01,E01,D03,6090,3593.96
2024-11-01,E01,D03,6100,2529.78
2024-11-01,E01,D03,6110,1995.06
2024-11-01,E01,D04,4000,-13642.73
2024-11-01,E01,D04,4010,-6933.99
2024-11-01,E01,D04,4020,-13608.89
2024-11-01,E01,D04,5000,3833.37
2024-11-01,E01,D04,5010,4833.74
2024-11-01,E01,D04,5100,802.14
2024-11-01,E01,D04,6000,2771.42
2024-11-01,E01,D04,6010,4146.66
2024-11-01,E01,D04,6020,5432.08
2024-11-01,E01,D04,6030,2793.11
2024-11-01,E01,D04,6040,6024.57
2024-11-01,E01,D04,6050,1260.05
2024-11-01,E01,D04,6060,2739.89
2024-11-01,E01,D04,6070,3198.67
2024-11-01,E01,D04,6080,2156.61
2024-11-01,E01,D04,6090,2366.75
2024-11-01,E01,D04,6100,2221.87
2024-11-01,E01,D04,6110,5268.75
2024-11-01,E01,D05,4000,-12961.65
2024-11-01,E01,D05,4010,-13669.23
2024-11-01,E01,D05,4020,-7405.96
2024-11-01,E01,D05,5000,2725.79
2024-11-01,E01,D05,5010,2855.94
2024-11-01,E01,D05,5100,2822.38
2024-11-01,E01,D05,6000,3149.8
2024-11-01,E01,D05,6010,4944.09
2024-11-01,E01,D05,6020,13953.56
2024-11-01,E01,D05,6030,3412.7
2024-11-01,E01,D05,6040,5208.3
2024-11-01,E01,D05,6050,2353.11
2024-11-01,E01,D05,6060,6001.18
2024-11-01,E01,D05,6070,2259.66
2024-11-01,E01,D05,6080,2776.82
2024-11-01,E01,D05,6090,3588.7
2024-11-01,E01,D05,6100,3012.24
2024-11-01,E01,D05,6110,2999.85
2024-11-01,E01,D06,4000,-12882.45
2024-11-01,E01,D06,4010,-4487.83
2024-11-01,E01,D06,4020,-5279.8
2024-11-01,E01,D06,5000,3040.14
2024-11-01,E01,D06,5010,1770.54
2024-11-01,E01,D06,5100,3545.99
2024-11-01,E01,D06,6000,2933.32
2024-11-01,E01,D06,6010,2418.69
2024-11-01,E01,D06,6020,3373.21
2024-11-01,E01,D06,6030,2652.4
2024-11-01,E01,D06,6040,2568.7
2024-11-01,E01,D06,6050,5074.3
2024-11-01,E01,D06,6060,3944.09
2024-11-01,E01,D06,6070,10998.41
2024-11-01,E01,D06,6080,3297.45
2024-11-01,E01,D06,6090,3086.27
2024-11-01,E01,D06,6100,3243.85
2024-11-01,E01,D06,6110,12485.17
2024-11-01,E01,D07,4000,-22116.86
2024-11-01,E01,D07,4010,-11583.96
2024-11-01,E01,D07,4020,-10012.86
2024-11-01,E01,D07,5000,2540.57
2024-11-01,E01,D07,5010,5445.8
2024-11-01,E01,D07,5100,4720.34
2024-11-01,E01,D07,6000,4954.72
2024-11-01,E01,D07,6010,2822.04
2024-11-01,E01,D07,6020,2184.19
2024-11-01,E01,D07,6030,3084.9
2024-11-01,E01,D07,6040,3149.45
2024-11-01,E01,D07,6050,2419.82
2024-11-01,E01,D07,6060,4514.82
2024-11-01,E01,D07,6070,3244.13
2024-11-01,E01,D07,6080,2413.08
2024-11-01,E01,D07,6090,8553.52
2024-11-01,E01,D07,6100,3592.65
2024-11-01,E01,D07,6110,3986.28
2024-11-01,E01,D08,4000,-5455.18
2024-11-01,E01,D08,4010,-5723.45
2024-11-01,E01,D08,4020,-9568.72
2024-11-01,E01,D08,5000,4185.09
2024-11-01,E01,D08,5010,5009.32
2024-11-01,E01,D08,5100,3928.17
2024-11-01,E01,D08,6000,3352.82
2024-11-01,E01,D08,6010,3256.01
2024-11-01,E01,D08,6020,2549.56
2024-11-01,E01,D08,6030,5657.99
2024-11-01,E01,D08,6040,5713.05
2024-11-01,E01,D08,6050,4966.57
2024-11-01,E01,D08,6060,5520.74
2024-11-01,E01,D08,6070,7837.88
2024-11-01,E01,D08,6080,1583.55
2024-11-01,E01,D08,6090,1370.52
2024-11-01,E01,D08,6100,2358.34
2024-11-01,E01,D08,6110,3382.27
2024-11-01,E01,D09,4000,-3765.31
2024-11-01,E01,D09,4010,-10831.36
2024-11-01,E01,D09,4020,-7065.38
2024-11-01,E01,D09,5000,7745.03
2024-11-01,E01,D09,5010,6574.73
2024-11-01,E01,D09,5100,2967.65
2024-11-01,E01,D09,6000,3351.3
2024-11-01,E01,D09,6010,4511.88
2024-11-01,E01,D09,6020,15419.66
2024-11-01,E01,D09,6030,1993.2
2024-11-01,E01,D09,6040,7065.7
2024-11-01,E01,D09,6050,3434.92
2024-11-01,E01,D09,6060,1906.5
2024-11-01,E01,D09,6070,4490.66
2024-11-01,E01,D09,6080,7125.26
2024-11-01,E01,D09,6090,1853.44
2024-11-01,E01,D09,6100,4815.19
2024-11-01,E01,D09,6110,4343.09
2024-11-01,E01,D10,4000,-8563.02
2024-11-01,E01,D10,4010,-10913.91
2024-11-01,E01,D10,4020,-8135.58
2024-11-01,E01,D10,5000,2362.97
2024-11-01,E01,D10,5010,3780.68
2024-11-01,E01,D10,5100,3127.38
2024-11-01,E01,D10,6000,3255.1
2024-11-01,E01,D10,6010,7504.1
2024-11-01,E01,D10,6020,1778.67
2024-11-01,E01,D10,6030,14125.69
2024-11-01,E01,D10,6040,4071.67
2024-11-01,E01,D10,6050,2895.08
2024-11-01,E01,D10,6060,1531.96
2024-11-01,E01,D10,6070,4017.79
2024-11-01,E01,D10,6080,1216.57
2024-11-01,E01,D10,6090,2092.56
