Date,EntityID,ClosingCashAUD
2023-04-01,E04,956931.6
2023-04-02,E04,857521.25
2023-04-03,E04,890144.75
2023-04-04,E04,903430.0
2023-04-05,E04,869479.8
2023-04-06,E04,722756.48
2023-04-07,E04,747386.93
2023-04-08,E04,739105.89
2023-04-09,E04,823357.24
2023-04-10,E04,873543.78
2023-04-11,E04,871190.34
2023-04-12,E04,808731.81
2023-04-13,E04,823210.41
2023-04-14,E04,765491.16
2023-04-15,E04,674486.66
2023-04-16,E04,815441.28
2023-04-17,E04,872258.11
2023-04-18,E04,887579.22
2023-04-19,E04,873046.0
2023-04-20,E04,861577.8
2023-04-21,E04,881417.16
2023-04-22,E04,907820.62
2023-04-23,E04,883215.0
2023-04-24,E04,937509.56
2023-04-25,E04,974676.34
2023-04-26,E04,990462.89
2023-04-27,E04,1084728.88
2023-04-28,E04,1125015.54
2023-04-29,E04,1297889.06
2023-04-30,E04,1274824.78
2023-05-01,E04,1179469.98
2023-05-02,E04,1181146.62
2023-05-03,E04,1191367.91
2023-05-04,E04,1169783.72
2023-05-05,E04,1194295.98
2023-05-06,E04,1155877.83
2023-05-07,E04,1252787.74
2023-05-08,E04,1363790.86
2023-05-09,E04,1276075.7
2023-05-10,E04,1381293.89
2023-05-11,E04,1279063.09
2023-05-12,E04,1196631.58
2023-05-13,E04,1257464.07
2023-05-14,E04,1290073.81
2023-05-15,E04,1157428.02
2023-05-16,E04,1118227.11
2023-05-17,E04,1000683.04
2023-05-18,E04,863216.34
2023-05-19,E04,794644.16
2023-05-20,E04,906051.45
2023-05-21,E04,917432.28
2023-05-22,E04,819981.23
2023-05-23,E04,760398.26
2023-05-24,E04,795050.39
2023-05-25,E04,732244.44
2023-05-26,E04,865231.52
2023-05-27,E04,921335.73
2023-05-28,E04,945676.95
2023-05-29,E04,906050.32
2023-05-30,E04,1046625.73
2023-05-31,E04,1143242.78
2023-06-01,E04,1057341.58
2023-06-02,E04,1033061.95
2023-06-03,E04,1031119.86
2023-06-04,E04,1036839.14
2023-06-05,E04,1036950.52
2023-06-06,E04,990832.32
2023-06-07,E04,1069240.17
2023-06-08,E04,1082698.15
2023-06-09,E04,983848.94
2023-06-10,E04,928328.72
2023-06-11,E04,897901.78
2023-06-12,E04,944657.16
2023-06-13,E04,975053.07
2023-06-14,E04,1045361.45
2023-06-15,E04,1032293.73
2023-06-16,E04,1087182.72
2023-06-17,E04,972407.42
2023-06-18,E04,1040868.34
2023-06-19,E04,1094314.86
2023-06-20,E04,1080976.02
2023-06-21,E04,1085168.79
2023-06-22,E04,1181041.32
2023-06-23,E04,1178187.23
2023-06-24,E04,1153375.88
2023-06-25,E04,1098056.44
2023-06-26,E04,1127616.89
2023-06-27,E04,1154159.28
2023-06-28,E04,1088584.8
2023-06-29,E04,1124735.58
2023-06-30,E04,995888.07
2023-07-01,E04,1049185.99
2023-07-02,E04,1172359.83
2023-07-03,E04,1081421.48
2023-07-04,E04,1172115.96
2023-07-05,E04,1112207.43
2023-07-06,E04,1200533.77
2023-07-07,E04,1229119.46
2023-07-08,E04,1239094.99
2023-07-09,E04,1271254.73
2023-07-10,E04,1283088.58
2023-07-11,E04,1407535.56
2023-07-12,E04,1418522.35
2023-07-13,E04,1445447.12
2023-07-14,E04,1462831.72
2023-07-15,E04,1562910.15
2023-07-16,E04,1557801.2
2023-07-17,E04,1732619.82
2023-07-18,E04,1695536.21
2023-07-19,E04,1626880.3
2023-07-20,E04,1636174.08
2023-07-21,E04,1658811.19
2023-07-22,E04,1706559.02
2023-07-23,E04,1754373.58
2023-07-24,E04,1678027.37
2023-07-25,E04,1641713.16
2023-07-26,E04,1655695.37
2023-07-27,E04,1631926.49
2023-07-28,E04,1658770.8
2023-07-29,E04,1584293.23
2023-07-30,E04,1557137.76
2023-07-31,E04,1577907.32
2023-08-01,E04,1519283.54
2023-08-02,E04,1657891.78
2023-08-03,E04,1661947.37
2023-08-04,E04,1631937.17
2023-08-05,E04,1550155.57
2023-08-06,E04,1512244.99
2023-08-07,E04,1446907.09
2023-08-08,E04,1371659.13
2023-08-09,E04,1391018.33
2023-08-10,E04,1397315.06
2023-08-11,E04,1418334.16
2023-08-12,E04,1404155.88
2023-08-13,E04,1386770.84
2023-08-14,E04,1305279.41
2023-08-15,E04,1310480.23
2023-08-16,E04,1383649.69
2023-08-17,E04,1353080.84
2023-08-18,E04,1422338.0
2023-08-19,E04,1338991.89
2023-08-20,E04,1289728.38
2023-08-21,E04,1353503.17
2023-08-22,E04,1277982.4
2023-08-23,E04,1179573.53
2023-08-24,E04,1171292.59
2023-08-25,E04,1257995.18
2023-08-26,E04,1361721.22
2023-08-27,E04,1300696.61
2023-08-28,E04,1318154.01
2023-08-29,E04,1315376.65
2023-08-30,E04,1426382.08
2023-08-31,E04,1342746.51
2023-09-01,E04,1245554.1
2023-09-02,E04,1208461.45
2023-09-03,E04,1177307.99
2023-09-04,E04,1299522.98
2023-09-05,E04,1240796.88
2023-09-06,E04,1231761.38
2023-09-07,E04,1241134.14
2023-09-08,E04,1174034.14
2023-09-09,E04,1225930.78
2023-09-10,E04,1236072.48
2023-09-11,E04,1210281.53
2023-09-12,E04,1277858.16
2023-09-13,E04,1329916.32
2023-09-14,E04,1341867.17
2023-09-15,E04,1322083.19
2023-09-16,E04,1366840.62
2023-09-17,E04,1417872.53
2023-09-18,E04,1432266.36
2023-09-19,E04,1463440.55
2023-09-20,E04,1352689.45
2023-09-21,E04,1306316.23
2023-09-22,E04,1377732.6
2023-09-23,E04,1326499.15
2023-09-24,E04,1418825.07
2023-09-25,E04,1406275.81
2023-09-26,E04,1429173.47
2023-09-27,E04,1517369.14
2023-09-28,E04,1584190.05
2023-09-29,E04,1662389.37
2023-09-30,E04,1754870.43
2023-10-01,E04,1829469.82
2023-10-02,E04,1763700.88
2023-10-03,E04,1861965.71
2023-10-04,E04,1856280.61
2023-10-05,E04,1936611.59
2023-10-06,E04,1941747.38
2023-10-07,E04,1957891.73
2023-10-08,E04,1945264.56
2023-10-09,E04,1900139.14
2023-10-10,E04,1812802.74
2023-10-11,E04,1863154.29
2023-10-12,E04,1921139.8
2023-10-13,E04,1902611.27
2023-10-14,E04,1762924.29
2023-10-15,E04,1782621.87
2023-10-16,E04,1723769.15
2023-10-17,E04,1881850.12
2023-10-18,E04,1789164.29
2023-10-19,E04,1884345.22
2023-10-20,E04,1942462.3
2023-10-21,E04,1823465.98
2023-10-22,E04,1828491.63
2023-10-23,E04,1849508.25
2023-10-24,E04,1840205.51
2023-10-25,E04,1755282.18
2023-10-26,E04,1678055.31
2023-10-27,E04,1778354.09
2023-10-28,E04,1818415.53
2023-10-29,E04,1774176.11
2023-10-30,E04,1841055.14
2023-10-31,E04,1862619.29
2023-11-01,E04,1844544.58
2023-11-02,E04,1848361.55
2023-11-03,E04,1973537.96
2023-11-04,E04,2048326.99
2023-11-05,E04,2085602.48
2023-11-06,E04,2043867.91
2023-11-07,E04,2033057.05
2023-11-08,E04,1963404.41
2023-11-09,E04,1963449.68
2023-11-10,E04,1954880.04
2023-11-11,E04,2118025.01
2023-11-12,E04,2160443.42
2023-11-13,E04,2141544.49
2023-11-14,E04,2237083.13
2023-11-15,E04,2237662.84
2023-11-16,E04,2258888.83
2023-11-17,E04,2273795.98
2023-11-18,E04,2269758.71
2023-11-19,E04,2231777.43
2023-11-20,E04,2268088.4
2023-11-21,E04,2281094.4
2023-11-22,E04,2255922.91
2023-11-23,E04,2172083.68
2023-11-24,E04,2131822.6
2023-11-25,E04,2082667.73
2023-11-26,E04,2081025.34
2023-11-27,E04,2183364.07
2023-11-28,E04,2122540.5
2023-11-29,E04,2099768.89
2023-11-30,E04,2123446.08
2023-12-01,E04,2144553.55
2023-12-02,E04,2008061.88
2023-12-03,E04,2036856.26
2023-12-04,E04,2132149.43
2023-12-05,E04,2273711.17
2023-12-06,E04,2415284.9
2023-12-07,E04,2377876.42
2023-12-08,E04,2372112.06
2023-12-09,E04,2413602.96
2023-12-10,E04,2315564.15
2023-12-11,E04,2371953.25
2023-12-12,E04,2306560.97
2023-12-13,E04,2302751.01
2023-12-14,E04,2243514.16
2023-12-15,E04,2227342.41
2023-12-16,E04,2264762.48
2023-12-17,E04,2300724.4
2023-12-18,E04,2266926.05
2023-12-19,E04,2285740.61
2023-12-20,E04,2337163.6
2023-12-21,E04,2528408.36
2023-12-22,E04,2483523.47
2023-12-23,E04,2576230.68
2023-12-24,E04,2494380.99
2023-12-25,E04,2506481.1
2023-12-26,E04,2515818.83
2023-12-27,E04,2443546.3
2023-12-28,E04,2373794.38
2023-12-29,E04,2345073.56
2023-12-30,E04,2312647.36
2023-12-31,E04,2295918.37
2024-01-01,E04,2241131.41
2024-01-02,E04,2215317.79
2024-01-03,E04,2196789.51
2024-01-04,E04,2200880.45
2024-01-05,E04,2106140.63
2024-01-06,E04,2084117.77
2024-01-07,E04,1999321.28
2024-01-08,E04,2062025.27
2024-01-09,E04,2017722.31
2024-01-10,E04,1984851.52
2024-01-11,E04,2017998.22
2024-01-12,E04,1999483.59
2024-01-13,E04,2015522.39
2024-01-14,E04,2159654.38
2024-01-15,E04,2324381.43
2024-01-16,E04,2220451.56
2024-01-17,E04,2217404.06
2024-01-18,E04,2152961.71
2024-01-19,E04,2110021.69
2024-01-20,E04,2134850.1
2024-01-21,E04,2091567.44
2024-01-22,E04,2002587.38
2024-01-23,E04,1968632.54
2024-01-24,E04,1914148.57
2024-01-25,E04,1932665.23
2024-01-26,E04,2047586.75
2024-01-27,E04,2080071.8
2024-01-28,E04,2048430.28
2024-01-29,E04,2009916.44
2024-01-30,E04,2132069.76
2024-01-31,E04,2155389.42
2024-02-01,E04,2040414.67
2024-02-02,E04,2035076.01
2024-02-03,E04,2019839.32
2024-02-04,E04,2119407.21
2024-02-05,E04,2255066.11
2024-02-06,E04,2305001.37
2024-02-07,E04,2250429.5
2024-02-08,E04,2240523.57
2024-02-09,E04,2357765.77
2024-02-10,E04,2342048.56
2024-02-11,E04,2351331.68
2024-02-12,E04,2302192.85
2024-02-13,E04,2267309.85
2024-02-14,E04,2290686.77
2024-02-15,E04,2249737.35
2024-02-16,E04,2326263.8
2024-02-17,E04,2389672.0
2024-02-18,E04,2445428.05
2024-02-19,E04,2516443.99
2024-02-20,E04,2473162.55
2024-02-21,E04,2508389.38
2024-02-22,E04,2548915.69
2024-02-23,E04,2611120.93
2024-02-24,E04,2514209.23
2024-02-25,E04,2553598.15
2024-02-26,E04,2599681.17
2024-02-27,E04,2575611.38
2024-02-28,E04,2570060.02
2024-02-29,E04,2525185.81
2024-03-01,E04,2466144.27
2024-03-02,E04,2447979.57
2024-03-03,E04,2346321.25
2024-03-04,E04,2305206.46
2024-03-05,E04,2248798.92
2024-03-06,E04,2210311.38
2024-03-07,E04,2278334.76
2024-03-08,E04,2249644.1
2024-03-09,E04,2321821.29
2024-03-10,E04,2240425.32
2024-03-11,E04,2208520.7
2024-03-12,E04,2272531.95
2024-03-13,E04,2400001.15
2024-03-14,E04,2429825.44
2024-03-15,E04,2461891.82
2024-03-16,E04,2492883.18
2024-03-17,E04,2520645.6
2024-03-18,E04,2585878.23
2024-03-19,E04,2713213.09
2024-03-20,E04,2729766.02
2024-03-21,E04,2674418.79
2024-03-22,E04,2754663.08
2024-03-23,E04,2759409.29
2024-03-24,E04,2792978.43
2024-03-25,E04,2781854.55
2024-03-26,E04,2715209.29
2024-03-27,E04,2691849.4
2024-03-28,E04,2684320.99
2024-03-29,E04,2788165.17
2024-03-30,E04,2612882.93
2024-03-31,E04,2606200.86
2024-04-01,E04,2591970.84
2024-04-02,E04,2719738.81
2024-04-03,E04,2736106.84
2024-04-04,E04,2729156.56
2024-04-05,E04,2771241.75
2024-04-06,E04,2718790.77
2024-04-07,E04,2754649.57
2024-04-08,E04,2848197.15
2024-04-09,E04,2811050.12
2024-04-10,E04,2836159.01
2024-04-11,E04,2816529.84
2024-04-12,E04,2888675.13
2024-04-13,E04,2963489.15
2024-04-14,E04,3003165.82
2024-04-15,E04,3071727.38
2024-04-16,E04,3144860.32
2024-04-17,E04,3125219.11
2024-04-18,E04,3198300.9
2024-04-19,E04,3164885.1
2024-04-20,E04,3313523.36
2024-04-21,E04,3214839.73
2024-04-22,E04,3192288.92
2024-04-23,E04,3175495.99
2024-04-24,E04,3183717.95
2024-04-25,E04,3102806.91
2024-04-26,E04,3014115.3
2024-04-27,E04,3007141.75
2024-04-28,E04,2946291.8
2024-04-29,E04,2976613.03
2024-04-30,E04,2960349.7
2024-05-01,E04,2994023.08
2024-05-02,E04,3051428.34
2024-05-03,E04,3087971.59
2024-05-04,E04,3040596.23
2024-05-05,E04,3020669.13
2024-05-06,E04,3039533.0
2024-05-07,E04,3049358.14
2024-05-08,E04,2973403.26
2024-05-09,E04,2960515.39
2024-05-10,E04,2797409.18
2024-05-11,E04,2816773.31
2024-05-12,E04,2794170.18
2024-05-13,E04,2794671.33
2024-05-14,E04,2813071.54
2024-05-15,E04,2864570.57
2024-05-16,E04,2886228.96
2024-05-17,E04,2908310.16
2024-05-18,E04,2953952.56
2024-05-19,E04,2962243.18
2024-05-20,E04,3023342.22
2024-05-21,E04,2922068.41
2024-05-22,E04,3001920.51
2024-05-23,E04,3033527.85
2024-05-24,E04,2982023.66
2024-05-25,E04,3043830.86
2024-05-26,E04,3023094.57
2024-05-27,E04,3022233.7
2024-05-28,E04,2872603.28
2024-05-29,E04,2956263.38
2024-05-30,E04,2957574.78
2024-05-31,E04,3110093.64
2024-06-01,E04,3151703.77
2024-06-02,E04,3129463.91
2024-06-03,E04,3094619.7
2024-06-04,E04,3045872.82
2024-06-05,E04,3114530.71
2024-06-06,E04,3090229.83
2024-06-07,E04,3049224.38
2024-06-08,E04,3031481.29
2024-06-09,E04,3020229.98
2024-06-10,E04,3003473.23
2024-06-11,E04,2979178.98
2024-06-12,E04,2902437.53
2024-06-13,E04,2925438.8
2024-06-14,E04,2881355.63
2024-06-15,E04,2865473.54
2024-06-16,E04,2882163.35
2024-06-17,E04,2906432.56
2024-06-18,E04,2815127.14
2024-06-19,E04,2765245.23
2024-06-20,E04,2656714.95
2024-06-21,E04,2807592.41
2024-06-22,E04,3081833.52
2024-06-23,E04,3176205.69
2024-06-24,E04,3184964.31
2024-06-25,E04,3106440.62
2024-06-26,E04,3166095.34
2024-06-27,E04,3332449.55
2024-06-28,E04,3207722.0
2024-06-29,E04,3284667.19
2024-06-30,E04,3290306.14
2024-07-01,E04,3236350.66
2024-07-02,E04,3249238.1
2024-07-03,E04,3262662.66
2024-07-04,E04,3230173.71
2024-07-05,E04,3400020.79
2024-07-06,E04,3396445.43
2024-07-07,E04,3360310.28
2024-07-08,E04,3416959.75
2024-07-09,E04,3483101.1
2024-07-10,E04,3574237.94
2024-07-11,E04,3530028.53
2024-07-12,E04,3386857.1
2024-07-13,E04,3375666.11
2024-07-14,E04,3398109.55
2024-07-15,E04,3454332.99
2024-07-16,E04,3619066.58
2024-07-17,E04,3499280.13
2024-07-18,E04,3532164.35
2024-07-19,E04,3667699.72
2024-07-20,E04,3886783.2
2024-07-21,E04,3941880.22
2024-07-22,E04,3900091.11
2024-07-23,E04,3948552.05
2024-07-24,E04,3873405.19
2024-07-25,E04,3765861.92
2024-07-26,E04,3728366.85
2024-07-27,E04,3733870.27
2024-07-28,E04,3885139.63
2024-07-29,E04,3854451.39
2024-07-30,E04,3812686.74
2024-07-31,E04,3924746.09
2024-08-01,E04,3862477.64
2024-08-02,E04,3790533.73
2024-08-03,E04,3791893.72
2024-08-04,E04,3819508.87
2024-08-05,E04,3885712.18
2024-08-06,E04,3872577.61
2024-08-07,E04,3913757.52
2024-08-08,E04,3858789.75
2024-08-09,E04,3834821.76
2024-08-10,E04,3901457.11
2024-08-11,E04,3955161.31
2024-08-12,E04,4071839.24
2024-08-13,E04,3986343.32
2024-08-14,E04,3921490.33
2024-08-15,E04,3986852.38
2024-08-16,E04,3987601.65
2024-08-17,E04,4070474.99
2024-08-18,E04,4199204.93
2024-08-19,E04,4191580.0
2024-08-20,E04,4102977.25
2024-08-21,E04,4051790.83
2024-08-22,E04,4119222.84
2024-08-23,E04,4206807.88
2024-08-24,E04,4177837.51
2024-08-25,E04,4346181.89
2024-08-26,E04,4165703.62
2024-08-27,E04,4176396.29
2024-08-28,E04,4127875.7
2024-08-29,E04,4161824.76
2024-08-30,E04,4121955.45
2024-08-31,E04,4212658.78
2024-09-01,E04,4182212.12
2024-09-02,E04,4297692.99
2024-09-03,E04,4262384.51
2024-09-04,E04,4295379.87
2024-09-05,E04,4171836.76
2024-09-06,E04,4326862.01
2024-09-07,E04,4218908.91
2024-09-08,E04,4155351.21
2024-09-09,E04,4195949.47
2024-09-10,E04,4178068.75
2024-09-11,E04,4317288.75
2024-09-12,E04,4273160.54
2024-09-13,E04,4316198.55
2024-09-14,E04,4385451.74
2024-09-15,E04,4243417.5
2024-09-16,E04,4259543.77
2024-09-17,E04,4387736.12
2024-09-18,E04,4420826.35
2024-09-19,E04,4555616.36
2024-09-20,E04,4477877.11
2024-09-21,E04,4568101.03
2024-09-22,E04,4445207.66
2024-09-23,E04,4439662.39
2024-09-24,E04,4579897.17
2024-09-25,E04,4694568.59
2024-09-26,E04,4746468.28
2024-09-27,E04,4768015.18
2024-09-28,E04,4870898.86
2024-09-29,E04,4812309.35
2024-09-30,E04,4743398.1
2024-10-01,E04,4785587.57
2024-10-02,E04,4728423.95
2024-10-03,E04,4703495.41
2024-10-04,E04,4709042.12
2024-10-05,E04,4605572.74
2024-10-06,E04,4658306.44
2024-10-07,E04,4667353.73
2024-10-08,E04,4654102.38
2024-10-09,E04,4572868.74
2024-10-10,E04,4625865.09
2024-10-11,E04,4594677.27
2024-10-12,E04,4587742.55
2024-10-13,E04,4666633.25
2024-10-14,E04,4647876.87
2024-10-15,E04,4507358.84
2024-10-16,E04,4501332.52
2024-10-17,E04,4403446.18
2024-10-18,E04,4427710.73
2024-10-19,E04,4493408.5
2024-10-20,E04,4472931.51
2024-10-21,E04,4468181.01
2024-10-22,E04,4452340.57
2024-10-23,E04,4481397.98
2024-10-24,E04,4476390.94
2024-10-25,E04,4477273.35
2024-10-26,E04,4419884.42
2024-10-27,E04,4431747.19
2024-10-28,E04,4526957.62
2024-10-29,E04,4535910.53
2024-10-30,E04,4491779.37
2024-10-31,E04,4519160.92
2024-11-01,E04,4562196.75
2024-11-02,E04,4543227.48
2024-11-03,E04,4560828.85
2024-11-04,E04,4476116.73
2024-11-05,E04,4443680.07
2024-11-06,E04,4399134.18
2024-11-07,E04,4461965.78
2024-11-08,E04,4518980.91
2024-11-09,E04,4574476.76
2024-11-10,E04,4604348.13
2024-11-11,E04,4678096.18
2024-11-12,E04,4613273.0
2024-11-13,E04,4649535.31
2024-11-14,E04,4717509.74
2024-11-15,E04,4760139.67
2024-11-16,E04,4642966.1
2024-11-17,E04,4686846.32
2024-11-18,E04,4643644.53
2024-11-19,E04,4684099.08
2024-11-20,E04,4651760.45
2024-11-21,E04,4676401.95
2024-11-22,E04,4774947.26
2024-11-23,E04,4758892.01
2024-11-24,E04,4733148.57
2024-11-25,E04,4813792.26
2024-11-26,E04,4832493.55
2024-11-27,E04,4823017.9
2024-11-28,E04,4832706.92
2024-11-29,E04,4855009.26
2024-11-30,E04,4758968.04
2024-12-01,E04,4815971.74
2024-12-02,E04,4998279.83
2024-12-03,E04,4893551.99
2024-12-04,E04,4810027.91
2024-12-05,E04,4868627.43
2024-12-06,E04,4919936.85
2024-12-07,E04,4962868.41
2024-12-08,E04,4832356.61
2024-12-09,E04,4817276.2
2024-12-10,E04,4874507.75
2024-12-11,E04,4995101.23
2024-12-12,E04,4924386.58
2024-12-13,E04,4970699.3
2024-12-14,E04,5071961.66
2024-12-15,E04,5021561.18
2024-12-16,E04,4994494.48
2024-12-17,E04,5119739.98
2024-12-18,E04,5042114.45
2024-12-19,E04,5068239.15
2024-12-20,E04,5069532.98
2024-12-21,E04,5161788.53
2024-12-22,E04,5138632.57
2024-12-23,E04,5147045.89
2024-12-24,E04,5209497.62
2024-12-25,E04,5133243.72
2024-12-26,E04,5054501.23
2024-12-27,E04,4989489.14
2024-12-28,E04,4995496.35
2024-12-29,E04,4974772.84
2024-12-30,E04,4857280.64
2024-12-31,E04,4865224.23
2025-01-01,E04,4780072.37
2025-01-02,E04,4770510.68
2025-01-03,E04,4853729.92
2025-01-04,E04,4911329.79
2025-01-05,E04,4855483.09
2025-01-06,E04,4924784.51
2025-01-07,E04,4955465.75
2025-01-08,E04,4943972.35
2025-01-09,E04,5093323.39
2025-01-10,E04,5132542.91
2025-01-11,E04,5127589.17
2025-01-12,E04,5196739.29
2025-01-13,E04,5168132.31
2025-01-14,E04,5196286.03
2025-01-15,E04,5237727.87
2025-01-16,E04,5226692.02
2025-01-17,E04,5194367.32
2025-01-18,E04,5181431.67
2025-01-19,E04,5113946.96
2025-01-20,E04,5122032.33
2025-01-21,E04,5028215.08
2025-01-22,E04,5000022.64
2025-01-23,E04,5020649.93
2025-01-24,E04,4971684.75
2025-01-25,E04,4974129.91
2025-01-26,E04,4993387.06
2025-01-27,E04,4954165.3
2025-01-28,E04,4919103.55
2025-01-29,E04,4839526.56
2025-01-30,E04,4914210.34
2025-01-31,E04,4917039.22
2025-02-01,E04,4990704.14
2025-02-02,E04,5124037.35
2025-02-03,E04,5101085.98
2025-02-04,E04,5077008.32
2025-02-05,E04,5041532.37
2025-02-06,E04,4947425.87
2025-02-07,E04,5067350.81
2025-02-08,E04,5058062.87
2025-02-09,E04,5015305.42
2025-02-10,E04,5059586.83
2025-02-11,E04,5165700.36
2025-02-12,E04,5218539.95
2025-02-13,E04,5174621.91
2025-02-14,E04,5072337.95
2025-02-15,E04,5090517.34
2025-02-16,E04,5103843.99
2025-02-17,E04,5025415.37
2025-02-18,E04,5007707.94
2025-02-19,E04,4892125.81
2025-02-20,E04,4915335.95
2025-02-21,E04,4892160.7
2025-02-22,E04,4966900.47
2025-02-23,E04,4949154.83
2025-02-24,E04,4998994.24
2025-02-25,E04,4896664.06
2025-02-26,E04,4838249.0
2025-02-27,E04,4964230.23
2025-02-28,E04,4863627.81
2025-03-01,E04,4870246.37
2025-03-02,E04,4885937.9
2025-03-03,E04,4705646.7
2025-03-04,E04,4698853.0
2025-03-05,E04,4735386.64
2025-03-06,E04,4756496.98
2025-03-07,E04,4781668.81
2025-03-08,E04,4638595.96
2025-03-09,E04,4625097.95
2025-03-10,E04,4745068.99
2025-03-11,E04,4740602.69
2025-03-12,E04,4741075.11
2025-03-13,E04,4739252.91
2025-03-14,E04,4807583.95
2025-03-15,E04,4762579.06
2025-03-16,E04,4621843.53
2025-03-17,E04,4656439.17
2025-03-18,E04,4626241.71
2025-03-19,E04,4599864.27
2025-03-20,E04,4625011.65
2025-03-21,E04,4742162.56
2025-03-22,E04,4818486.99
2025-03-23,E04,4886138.67
2025-03-24,E04,4848913.47
2025-03-25,E04,4955755.0
2025-03-26,E04,4995892.58
2025-03-27,E04,5000879.16
2025-03-28,E04,4903836.11
2025-03-29,E04,4954766.01
2025-03-30,E04,4978500.02
2025-03-31,E04,5001620.99
2025-04-01,E04,4998198.82
2025-04-02,E04,4997452.34
2025-04-03,E04,4901001.84
2025-04-04,E04,5034292.61
2025-04-05,E04,5000715.14
2025-04-06,E04,4969658.73
2025-04-07,E04,4804884.67
2025-04-08,E04,4860008.54
2025-04-09,E04,4840788.6
2025-04-10,E04,4826544.68
2025-04-11,E04,4813646.06
2025-04-12,E04,4868579.58
2025-04-13,E04,4916407.58
2025-04-14,E04,4855564.46
2025-04-15,E04,4819432.56
2025-04-16,E04,4809636.09
2025-04-17,E04,4730909.04
2025-04-18,E04,4684986.03
2025-04-19,E04,4650703.69
2025-04-20,E04,4729185.57
2025-04-21,E04,4705344.38
2025-04-22,E04,4644386.02
2025-04-23,E04,4639181.66
2025-04-24,E04,4671068.5
2025-04-25,E04,4686373.94
2025-04-26,E04,4603131.1
2025-04-27,E04,4721636.14
2025-04-28,E04,4679246.59
2025-04-29,E04,4695892.82
2025-04-30,E04,4763288.35
2025-05-01,E04,4709812.87
2025-05-02,E04,4729418.95
2025-05-03,E04,4770513.96
2025-05-04,E04,4806271.02
2025-05-05,E04,4696555.57
2025-05-06,E04,4671894.16
2025-05-07,E04,4633366.15
2025-05-08,E04,4542274.27
2025-05-09,E04,4546404.95
2025-05-10,E04,4503391.13
2025-05-11,E04,4467002.03
2025-05-12,E04,4508534.48
2025-05-13,E04,4496827.58
2025-05-14,E04,4489603.97
2025-05-15,E04,4511027.96
2025-05-16,E04,4597092.14
2025-05-17,E04,4629576.92
2025-05-18,E04,4631823.29
2025-05-19,E04,4689009.99
2025-05-20,E04,4675569.45
2025-05-21,E04,4611334.07
2025-05-22,E04,4520076.63
2025-05-23,E04,4437108.6
2025-05-24,E04,4355156.64
2025-05-25,E04,4430752.6
2025-05-26,E04,4382584.84
2025-05-27,E04,4317827.22
2025-05-28,E04,4242778.6
2025-05-29,E04,4135098.06
2025-05-30,E04,4092715.44
2025-05-31,E04,4121388.92
2025-06-01,E04,4108912.57
2025-06-02,E04,4077720.94
2025-06-03,E04,4113919.22
2025-06-04,E04,3960216.52
2025-06-05,E04,4002714.54
2025-06-06,E04,4008328.66
2025-06-07,E04,4050916.9
2025-06-08,E04,4242298.29
2025-06-09,E04,4182525.81
2025-06-10,E04,4131390.33
2025-06-11,E04,4084222.28
2025-06-12,E04,4192576.4
2025-06-13,E04,4270066.77
2025-06-14,E04,4312123.68
2025-06-15,E04,4180975.46
2025-06-16,E04,4239451.84
2025-06-17,E04,4143020.02
2025-06-18,E04,4061081.79
2025-06-19,E04,4070348.1
2025-06-20,E04,4037090.95
2025-06-21,E04,4016327.84
2025-06-22,E04,4124381.39
2025-06-23,E04,3998393.07
2025-06-24,E04,3919505.09
2025-06-25,E04,3800814.0
2025-06-26,E04,3906185.03
2025-06-27,E04,4024227.45
2025-06-28,E04,3994378.15
2025-06-29,E04,3916598.15
2025-06-30,E04,3942962.97
2025-07-01,E04,3888991.25
2025-07-02,E04,3828042.9
2025-07-03,E04,3809900.91
2025-07-04,E04,3859823.1
2025-07-05,E04,3792098.77
2025-07-06,E04,3883069.66
2025-07-07,E04,3906132.89
2025-07-08,E04,3912951.81
2025-07-09,E04,3955516.69
2025-07-10,E04,3905074.25
2025-07-11,E04,4012260.93
2025-07-12,E04,4038838.52
2025-07-13,E04,4129650.72
2025-07-14,E04,4191086.52
2025-07-15,E04,4297527.05
2025-07-16,E04,4294175.32
2025-07-17,E04,4352855.33
2025-07-18,E04,4367235.81
2025-07-19,E04,4420357.79
2025-07-20,E04,4422915.44
2025-07-21,E04,4396025.3
2025-07-22,E04,4308826.16
2025-07-23,E04,4303373.37
2025-07-24,E04,4288926.37
2025-07-25,E04,4291951.99
2025-07-26,E04,4373531.47
2025-07-27,E04,4332303.1
2025-07-28,E04,4371221.41
2025-07-29,E04,4424104.11
2025-07-30,E04,4480446.44
2025-07-31,E04,4520097.28
2025-08-01,E04,4466479.94
2025-08-02,E04,4527264.17
2025-08-03,E04,4507932.68
2025-08-04,E04,4620804.36
2025-08-05,E04,4613911.25
2025-08-06,E04,4589939.66
2025-08-07,E04,4538632.14
2025-08-08,E04,4496753.06
2025-08-09,E04,4474536.94
2025-08-10,E04,4493956.09
2025-08-11,E04,4454082.58
2025-08-12,E04,4461114.94
2025-08-13,E04,4519013.72
2025-08-14,E04,4555459.34
2025-08-15,E04,4574865.44
2025-08-16,E04,4569438.83
2025-08-17,E04,4548810.9
2025-08-18,E04,4566606.95
2025-08-19,E04,4503678.27
2025-08-20,E04,4521199.78
2025-08-21,E04,4499440.01
2025-08-22,E04,4479199.44
2025-08-23,E04,4515760.46
